nb_mentions_global_g,nb_candidats_g,pourcent_mention_par_candidat_g,taux_de_reussite_g,note_a_l_ecrit_g,nb_mentions_b_g,pourcent_mentions_b_g,secteur,code_departement
56,102,54.9019607843137,76.0,9.2,22,39.2857142857143,0,28
56,102,54.9019607843137,80.0,9.6,11,19.6428571428571,0,89
56,102,54.9019607843137,94.0,8.8,21,37.5,0,94
56,103,54.3689320388349,88.0,9.2,22,39.2857142857143,0,59
56,105,53.3333333333333,89.0,9.8,21,37.5,0,77
56,106,52.8301886792453,69.0,8.9,26,46.4285714285714,0,88
56,109,51.3761467889908,68.0,9.6,20,35.7142857142857,0,75
56,109,51.3761467889908,76.0,8.3,23,41.0714285714286,0,62
56,109,51.3761467889908,89.0,8.8,23,41.0714285714286,0,94
56,110,50.9090909090909,79.0,7.5,16,28.5714285714286,0,62
56,111,50.4504504504505,78.0,7.9,14,25,0,94
56,111,50.4504504504505,80.0,8.5,18,32.1428571428571,0,59
56,113,49.5575221238938,76.0,8.3,17,30.3571428571429,0,78
56,116,48.2758620689655,81.0,8.8,17,30.3571428571429,0,45
56,118,47.4576271186441,82.0,8.9,26,46.4285714285714,0,93
56,120,46.6666666666667,74.0,8.4,18,32.1428571428571,0,95
56,131,42.7480916030534,73.0,6.5,16,28.5714285714286,0,68
56,136,41.1764705882353,71.0,9.0,20,35.7142857142857,0,45
56,137,40.8759124087591,68.0,9.5,22,39.2857142857143,0,10
57,58,98.2758620689655,100.0,15.4,13,22.8070175438596,1,75
57,62,91.9354838709677,100.0,11.6,20,35.0877192982456,0,59
57,62,91.9354838709677,100.0,13.2,15,26.3157894736842,1,62
57,65,87.6923076923077,92.0,11.2,23,40.3508771929825,0,10
57,66,86.3636363636364,94.0,10.1,12,21.0526315789474,0,57
57,66,86.3636363636364,95.0,10.0,17,29.8245614035088,0,17
57,66,86.3636363636364,98.0,11.1,19,33.3333333333333,0,56
57,66,86.3636363636364,98.0,13.8,14,24.5614035087719,0,54
57,67,85.0746268656716,97.0,11.4,20,35.0877192982456,0,8
57,68,83.8235294117647,99.0,9.9,20,35.0877192982456,0,77
57,68,83.8235294117647,99.0,11.4,21,36.8421052631579,1,62
57,69,82.6086956521739,99.0,13.0,23,40.3508771929825,1,84
57,70,81.4285714285714,93.0,12.7,21,36.8421052631579,0,46
57,70,81.4285714285714,96.0,9.8,23,40.3508771929825,0,49
57,70,81.4285714285714,96.0,10.7,13,22.8070175438596,0,59
57,70,81.4285714285714,96.0,12.4,25,43.859649122807,1,86
57,70,81.4285714285714,97.0,12.2,21,36.8421052631579,0,49
57,70,81.4285714285714,99.0,11.5,26,45.6140350877193,1,37
57,70,81.4285714285714,99.0,12.1,23,40.3508771929825,0,50
57,72,79.1666666666667,92.0,12.6,14,24.5614035087719,0,72
57,72,79.1666666666667,93.0,11.3,22,38.5964912280702,0,50
57,72,79.1666666666667,96.0,11.6,15,26.3157894736842,0,55
57,72,79.1666666666667,97.0,12.8,21,36.8421052631579,1,59
57,73,78.0821917808219,89.0,11.2,13,22.8070175438596,0,35
57,73,78.0821917808219,90.0,10.7,8,14.0350877192982,0,60
57,73,78.0821917808219,90.0,10.7,20,35.0877192982456,0,56
57,73,78.0821917808219,92.0,10.0,12,21.0526315789474,0,57
57,73,78.0821917808219,97.0,12.8,20,35.0877192982456,0,14
57,74,77.027027027027,93.0,11.4,23,40.3508771929825,0,44
57,74,77.027027027027,99.0,12.3,19,33.3333333333333,0,77
57,75,76,92.0,9.9,22,38.5964912280702,0,51
57,75,76,93.0,11.8,18,31.5789473684211,0,67
57,75,76,95.0,10.6,22,38.5964912280702,1,56
57,76,75,93.0,7.7,14,24.5614035087719,0,59
57,76,75,93.0,10.5,23,40.3508771929825,1,53
57,76,75,99.0,12.4,18,31.5789473684211,0,49
57,77,74.025974025974,87.0,10.4,23,40.3508771929825,0,54
57,77,74.025974025974,91.0,12.2,21,36.8421052631579,0,57
57,77,74.025974025974,94.0,11.5,15,26.3157894736842,0,80
57,77,74.025974025974,96.0,8.5,16,28.0701754385965,0,30
57,77,74.025974025974,97.0,12.2,14,24.5614035087719,0,87
57,77,74.025974025974,97.0,12.5,16,28.0701754385965,1,61
57,78,73.0769230769231,87.0,10.7,14,24.5614035087719,0,33
57,78,73.0769230769231,90.0,9.3,21,36.8421052631579,0,1
57,79,72.1518987341772,96.0,11.4,14,24.5614035087719,0,73
57,81,70.3703703703704,83.0,10.0,25,43.859649122807,0,16
57,81,70.3703703703704,89.0,11.4,27,47.3684210526316,0,2
57,81,70.3703703703704,91.0,10.7,17,29.8245614035088,0,62
57,83,68.6746987951807,90.0,11.1,26,45.6140350877193,0,73
57,83,68.6746987951807,94.0,11.8,16,28.0701754385965,0,92
57,83,68.6746987951807,96.0,9.6,14,24.5614035087719,0,91
57,84,67.8571428571429,85.0,10.8,12,21.0526315789474,0,47
57,84,67.8571428571429,96.0,11.2,20,35.0877192982456,1,81
57,85,67.0588235294118,84.0,12.1,16,28.0701754385965,0,59
57,85,67.0588235294118,85.0,8.3,17,29.8245614035088,0,93
57,85,67.0588235294118,87.0,11.4,19,33.3333333333333,0,33
57,86,66.2790697674419,92.0,9.0,20,35.0877192982456,0,62
57,87,65.5172413793104,90.0,10.7,17,29.8245614035088,0,61
57,87,65.5172413793104,93.0,11.0,23,40.3508771929825,0,62
57,88,64.7727272727273,82.0,9.9,18,31.5789473684211,0,57
57,88,64.7727272727273,86.0,10.0,26,45.6140350877193,0,80
57,88,64.7727272727273,86.0,10.7,29,50.8771929824562,0,86
57,88,64.7727272727273,88.0,9.8,23,40.3508771929825,0,16
57,88,64.7727272727273,90.0,10.0,22,38.5964912280702,0,44
57,88,64.7727272727273,94.0,9.7,16,28.0701754385965,0,28
57,89,64.0449438202247,76.0,10.4,22,38.5964912280702,0,30
57,90,63.3333333333333,81.0,8.9,19,33.3333333333333,0,75
57,91,62.6373626373626,78.0,9.1,17,29.8245614035088,0,75
57,91,62.6373626373626,81.0,10.7,11,19.2982456140351,0,88
57,91,62.6373626373626,88.0,10.3,19,33.3333333333333,0,54
57,92,61.9565217391304,95.0,8.4,18,31.5789473684211,0,971
57,93,61.2903225806452,75.0,10.8,21,36.8421052631579,0,52
57,93,61.2903225806452,82.0,9.8,23,40.3508771929825,0,90
57,93,61.2903225806452,86.0,9.1,12,21.0526315789474,0,49
57,93,61.2903225806452,88.0,10.8,26,45.6140350877193,1,73
57,95,60,75.0,9.3,19,33.3333333333333,0,91
57,95,60,85.0,9.7,15,26.3157894736842,0,3
57,97,58.7628865979382,78.0,9.9,16,28.0701754385965,0,31
57,97,58.7628865979382,84.0,9.1,21,36.8421052631579,0,44
57,98,58.1632653061225,89.0,9.5,25,43.859649122807,0,49
57,100,57,82.0,9.0,20,35.0877192982456,0,80
57,101,56.4356435643564,85.0,9.1,15,26.3157894736842,0,52
57,102,55.8823529411765,87.0,9.7,19,33.3333333333333,0,84
57,102,55.8823529411765,87.0,10.3,14,24.5614035087719,0,18
57,103,55.3398058252427,75.0,10.4,13,22.8070175438596,0,39
57,104,54.8076923076923,83.0,9.0,21,36.8421052631579,0,60
57,105,54.2857142857143,75.0,9.4,15,26.3157894736842,0,31
57,105,54.2857142857143,81.0,8.0,20,35.0877192982456,0,972
57,105,54.2857142857143,81.0,9.5,18,31.5789473684211,0,93
57,105,54.2857142857143,86.0,9.5,25,43.859649122807,0,57
57,106,53.7735849056604,81.0,9.4,24,42.1052631578947,0,41
57,107,53.2710280373832,80.0,9.8,20,35.0877192982456,0,86
57,108,52.7777777777778,71.0,9.0,15,26.3157894736842,0,51
57,108,52.7777777777778,79.0,8.2,19,33.3333333333333,0,62
57,109,52.2935779816514,78.0,9.6,20,35.0877192982456,0,28
57,110,51.8181818181818,79.0,9.1,18,31.5789473684211,0,83
57,110,51.8181818181818,79.0,10.2,21,36.8421052631579,0,89
57,111,51.3513513513514,74.0,10.1,14,24.5614035087719,0,25
57,111,51.3513513513514,77.0,9.3,14,24.5614035087719,0,84
57,111,51.3513513513514,79.0,8.7,21,36.8421052631579,0,94
57,111,51.3513513513514,86.0,8.9,17,29.8245614035088,0,94
57,112,50.8928571428571,76.0,9.1,22,38.5964912280702,0,41
57,113,50.4424778761062,76.0,8.3,9,15.7894736842105,0,93
57,113,50.4424778761062,84.0,8.3,19,33.3333333333333,0,95
57,114,50,81.0,7.7,16,28.0701754385965,0,91
57,115,49.5652173913044,81.0,9.4,22,38.5964912280702,0,33
57,116,49.1379310344828,74.0,6.9,16,28.0701754385965,0,971
57,117,48.7179487179487,74.0,7.0,21,36.8421052631579,0,971
57,117,48.7179487179487,77.0,7.9,19,33.3333333333333,0,95
57,117,48.7179487179487,80.0,7.5,14,24.5614035087719,0,93
57,119,47.8991596638655,71.0,7.2,21,36.8421052631579,0,95
57,122,46.7213114754098,76.0,7.7,17,29.8245614035088,0,92
57,123,46.3414634146342,76.0,9.5,24,42.1052631578947,0,87
57,128,44.53125,67.0,9.5,21,36.8421052631579,0,25
57,130,43.8461538461539,68.0,8.5,19,33.3333333333333,0,60
57,130,43.8461538461539,87.0,7.4,28,49.1228070175439,0,971
58,58,100,100.0,15.9,4,6.89655172413793,1,75
58,61,95.0819672131147,100.0,12.8,15,25.8620689655172,0,59
58,62,93.5483870967742,100.0,12.4,25,43.1034482758621,1,56
58,62,93.5483870967742,100.0,13.5,12,20.6896551724138,1,6
58,63,92.0634920634921,98.0,12.7,19,32.7586206896552,0,37
58,65,89.2307692307692,100.0,11.7,24,41.3793103448276,1,39
58,65,89.2307692307692,100.0,12.0,32,55.1724137931034,1,82
58,66,87.8787878787879,100.0,9.2,15,25.8620689655172,1,39
58,69,84.0579710144928,90.0,11.8,11,18.9655172413793,0,16
58,69,84.0579710144928,96.0,9.5,27,46.551724137931,0,11
58,69,84.0579710144928,96.0,12.0,20,34.4827586206897,1,51
58,70,82.8571428571429,96.0,12.1,18,31.0344827586207,0,54
58,71,81.6901408450704,94.0,12.1,23,39.6551724137931,1,2
58,71,81.6901408450704,99.0,12.2,28,48.2758620689655,1,81
58,73,79.4520547945205,93.0,11.0,21,36.2068965517241,0,59
58,75,77.3333333333333,97.0,10.4,14,24.1379310344828,0,68
58,75,77.3333333333333,97.0,10.4,17,29.3103448275862,0,45
58,76,76.3157894736842,87.0,8.8,27,46.551724137931,0,80
58,76,76.3157894736842,99.0,11.6,27,46.551724137931,1,49
58,76,76.3157894736842,100.0,11.0,21,36.2068965517241,1,973
58,77,75.3246753246753,87.0,12.4,14,24.1379310344828,0,35
58,77,75.3246753246753,92.0,10.6,24,41.3793103448276,0,56
58,77,75.3246753246753,92.0,11.7,20,34.4827586206897,0,67
58,77,75.3246753246753,94.0,11.3,18,31.0344827586207,0,54
58,77,75.3246753246753,95.0,9.4,14,24.1379310344828,0,62
58,77,75.3246753246753,96.0,13.1,25,43.1034482758621,1,14
58,78,74.3589743589744,88.0,10.3,14,24.1379310344828,0,57
58,78,74.3589743589744,91.0,10.9,14,24.1379310344828,1,33
58,79,73.4177215189874,87.0,11.3,17,29.3103448275862,0,59
58,79,73.4177215189874,89.0,11.5,20,34.4827586206897,0,17
58,79,73.4177215189874,94.0,11.2,33,56.8965517241379,0,3
58,80,72.5,88.0,11.3,21,36.2068965517241,0,57
58,80,72.5,90.0,9.9,16,27.5862068965517,0,47
58,80,72.5,90.0,9.9,23,39.6551724137931,0,88
58,80,72.5,94.0,10.3,18,31.0344827586207,1,75
58,80,72.5,94.0,12.1,25,43.1034482758621,0,14
58,80,72.5,95.0,11.3,14,24.1379310344828,0,89
58,80,72.5,98.0,11.5,27,46.551724137931,1,12
58,81,71.6049382716049,90.0,11.6,22,37.9310344827586,0,17
58,81,71.6049382716049,93.0,11.3,29,50,0,44
58,82,70.7317073170732,93.0,12.1,21,36.2068965517241,0,78
58,82,70.7317073170732,94.0,10.7,20,34.4827586206897,0,67
58,83,69.8795180722892,86.0,11.7,18,31.0344827586207,0,14
58,83,69.8795180722892,93.0,9.8,14,24.1379310344828,0,62
58,84,69.0476190476191,82.0,10.2,22,37.9310344827586,0,52
58,84,69.0476190476191,93.0,9.4,19,32.7586206896552,0,78
58,85,68.2352941176471,92.0,9.6,13,22.4137931034483,0,51
58,86,67.4418604651163,84.0,9.9,21,36.2068965517241,0,80
58,86,67.4418604651163,88.0,10.7,12,20.6896551724138,0,40
58,86,67.4418604651163,91.0,10.8,14,24.1379310344828,0,89
58,86,67.4418604651163,92.0,9.3,18,31.0344827586207,0,72
58,87,66.6666666666667,84.0,9.8,26,44.8275862068966,1,59
58,87,66.6666666666667,87.0,10.0,14,24.1379310344828,0,24
58,87,66.6666666666667,91.0,11.0,23,39.6551724137931,0,53
58,87,66.6666666666667,92.0,10.7,16,27.5862068965517,0,77
58,88,65.9090909090909,82.0,10.7,16,27.5862068965517,0,11
58,88,65.9090909090909,92.0,11.7,20,34.4827586206897,0,35
58,90,64.4444444444444,89.0,10.5,16,27.5862068965517,0,53
58,90,64.4444444444444,92.0,10.2,24,41.3793103448276,0,80
58,91,63.7362637362637,92.0,9.3,16,27.5862068965517,0,94
58,92,63.0434782608696,83.0,11.1,28,48.2758620689655,0,1
58,92,63.0434782608696,85.0,9.3,17,29.3103448275862,0,62
58,93,62.3655913978495,84.0,9.8,21,36.2068965517241,0,94
58,93,62.3655913978495,88.0,9.8,15,25.8620689655172,0,61
58,93,62.3655913978495,91.0,10.2,13,22.4137931034483,0,62
58,94,61.7021276595745,85.0,9.4,16,27.5862068965517,0,37
58,95,61.0526315789474,86.0,9.1,22,37.9310344827586,0,24
58,95,61.0526315789474,86.0,9.8,16,27.5862068965517,0,62
58,97,59.7938144329897,84.0,10.9,15,25.8620689655172,0,31
58,97,59.7938144329897,85.0,9.4,17,29.3103448275862,0,94
58,97,59.7938144329897,90.0,8.3,12,20.6896551724138,0,94
58,98,59.1836734693878,78.0,10.5,23,39.6551724137931,0,45
58,99,58.5858585858586,76.0,8.8,25,43.1034482758621,0,47
58,99,58.5858585858586,81.0,8.7,12,20.6896551724138,0,51
58,99,58.5858585858586,81.0,9.8,22,37.9310344827586,0,2
58,99,58.5858585858586,85.0,10.8,18,31.0344827586207,0,30
58,99,58.5858585858586,88.0,9.0,20,34.4827586206897,0,62
58,100,58,80.0,9.4,19,32.7586206896552,0,82
58,100,58,83.0,9.6,19,32.7586206896552,0,57
58,100,58,84.0,10.2,18,31.0344827586207,0,6
58,100,58,87.0,10.0,15,25.8620689655172,0,27
58,101,57.4257425742574,85.0,8.0,15,25.8620689655172,0,62
58,101,57.4257425742574,91.0,9.6,19,32.7586206896552,1,59
58,102,56.8627450980392,89.0,10.7,21,36.2068965517241,0,94
58,103,56.3106796116505,82.0,9.7,20,34.4827586206897,0,60
58,103,56.3106796116505,83.0,9.7,19,32.7586206896552,0,27
58,103,56.3106796116505,87.0,8.3,18,31.0344827586207,0,59
58,103,56.3106796116505,91.0,7.8,15,25.8620689655172,0,971
58,104,55.7692307692308,82.0,9.0,15,25.8620689655172,0,83
58,107,54.2056074766355,81.0,8.8,18,31.0344827586207,0,94
58,107,54.2056074766355,83.0,10.0,21,36.2068965517241,0,91
58,110,52.7272727272727,82.0,7.7,20,34.4827586206897,0,95
58,110,52.7272727272727,83.0,8.7,20,34.4827586206897,0,93
58,110,52.7272727272727,85.0,10.1,18,31.0344827586207,0,84
58,112,51.7857142857143,90.0,9.0,15,25.8620689655172,0,91
58,113,51.3274336283186,82.0,8.0,22,37.9310344827586,0,86
58,115,50.4347826086956,82.0,8.6,26,44.8275862068966,0,95
58,117,49.5726495726496,81.0,8.2,23,39.6551724137931,0,83
58,119,48.7394957983193,81.0,7.9,20,34.4827586206897,0,31
58,120,48.3333333333333,79.0,9.7,19,32.7586206896552,0,60
58,122,47.5409836065574,61.0,8.6,19,32.7586206896552,0,33
58,122,47.5409836065574,70.0,9.9,14,24.1379310344828,0,33
58,123,47.1544715447155,73.0,8.7,18,31.0344827586207,0,94
58,124,46.7741935483871,77.0,8.2,20,34.4827586206897,0,59
58,132,43.9393939393939,70.0,8.5,24,41.3793103448276,0,60
58,134,43.2835820895522,68.0,8.0,23,39.6551724137931,0,67
58,150,38.6666666666667,75.0,7.1,18,31.0344827586207,0,6
58,151,38.4105960264901,70.0,7.5,19,32.7586206896552,0,93
59,59,100,100.0,13.3,11,18.6440677966102,1,92
59,60,98.3333333333333,100.0,14.3,18,30.5084745762712,1,33
59,63,93.6507936507936,100.0,11.3,18,30.5084745762712,1,59
59,63,93.6507936507936,100.0,13.1,20,33.8983050847458,1,35
59,64,92.1875,98.0,11.5,17,28.8135593220339,0,59
59,65,90.7692307692308,94.0,10.5,17,28.8135593220339,0,55
59,66,89.3939393939394,95.0,11.6,17,28.8135593220339,0,51
59,67,88.0597014925373,99.0,13.1,16,27.1186440677966,0,67
59,68,86.7647058823529,97.0,11.8,20,33.8983050847458,0,3
59,68,86.7647058823529,99.0,12.2,19,32.2033898305085,0,3
59,69,85.5072463768116,99.0,11.4,23,38.9830508474576,1,86
59,70,84.2857142857143,97.0,12.8,17,28.8135593220339,0,40
59,71,83.0985915492958,97.0,9.6,16,27.1186440677966,0,59
59,72,81.9444444444444,96.0,11.1,28,47.4576271186441,1,39
59,73,80.8219178082192,97.0,9.7,18,30.5084745762712,1,88
59,73,80.8219178082192,97.0,11.5,31,52.5423728813559,1,68
59,73,80.8219178082192,100.0,12.4,20,33.8983050847458,0,12
59,75,78.6666666666667,92.0,11.5,17,28.8135593220339,0,73
59,76,77.6315789473684,91.0,11.4,16,27.1186440677966,0,25
59,76,77.6315789473684,91.0,11.7,17,28.8135593220339,0,59
59,76,77.6315789473684,93.0,10.7,22,37.2881355932203,0,37
59,76,77.6315789473684,97.0,11.9,13,22.0338983050847,0,54
59,76,77.6315789473684,100.0,11.2,24,40.6779661016949,1,14
59,77,76.6233766233766,87.0,11.2,16,27.1186440677966,0,39
59,77,76.6233766233766,97.0,8.7,14,23.728813559322,0,59
59,78,75.6410256410256,91.0,11.9,28,47.4576271186441,0,37
59,78,75.6410256410256,95.0,11.1,21,35.5932203389831,0,77
59,78,75.6410256410256,99.0,11.6,19,32.2033898305085,0,77
59,79,74.6835443037975,92.0,10.3,18,30.5084745762712,0,3
59,79,74.6835443037975,96.0,11.0,21,35.5932203389831,0,62
59,80,73.75,90.0,11.0,15,25.4237288135593,0,67
59,80,73.75,94.0,12.0,18,30.5084745762712,0,14
59,81,72.8395061728395,94.0,10.1,22,37.2881355932203,0,62
59,82,71.9512195121951,87.0,9.9,18,30.5084745762712,0,68
59,82,71.9512195121951,88.0,9.6,16,27.1186440677966,0,45
59,82,71.9512195121951,94.0,10.3,21,35.5932203389831,0,5
59,83,71.0843373493976,89.0,11.1,25,42.3728813559322,0,24
59,84,70.2380952380952,85.0,10.7,11,18.6440677966102,0,75
59,84,70.2380952380952,85.0,10.7,20,33.8983050847458,0,33
59,84,70.2380952380952,89.0,8.8,21,35.5932203389831,0,8
59,84,70.2380952380952,92.0,10.5,21,35.5932203389831,0,73
59,84,70.2380952380952,93.0,10.8,21,35.5932203389831,0,54
59,84,70.2380952380952,99.0,10.2,17,28.8135593220339,0,62
59,85,69.4117647058823,82.0,9.6,27,45.7627118644068,0,37
59,85,69.4117647058823,89.0,11.2,15,25.4237288135593,0,33
59,85,69.4117647058823,94.0,10.4,12,20.3389830508475,0,54
59,86,68.6046511627907,86.0,11.1,18,30.5084745762712,0,30
59,86,68.6046511627907,91.0,8.1,15,25.4237288135593,0,88
59,87,67.816091954023,82.0,11.0,21,35.5932203389831,0,10
59,87,67.816091954023,89.0,9.8,22,37.2881355932203,0,37
59,88,67.0454545454546,90.0,10.1,15,25.4237288135593,0,54
59,88,67.0454545454546,91.0,8.9,19,32.2033898305085,0,92
59,89,66.2921348314607,84.0,11.2,29,49.1525423728814,0,60
59,89,66.2921348314607,88.0,11.4,20,33.8983050847458,0,16
59,89,66.2921348314607,89.0,10.4,21,35.5932203389831,0,75
59,90,65.5555555555556,87.0,10.7,17,28.8135593220339,0,33
59,90,65.5555555555556,87.0,11.2,21,35.5932203389831,0,37
59,90,65.5555555555556,94.0,9.9,21,35.5932203389831,0,62
59,91,64.8351648351648,86.0,10.9,17,28.8135593220339,0,88
59,92,64.1304347826087,84.0,10.6,20,33.8983050847458,0,82
59,92,64.1304347826087,89.0,10.1,23,38.9830508474576,0,49
59,92,64.1304347826087,95.0,9.8,14,23.728813559322,0,92
59,93,63.4408602150538,82.0,10.2,15,25.4237288135593,0,75
59,93,63.4408602150538,83.0,10.3,12,20.3389830508475,0,45
59,93,63.4408602150538,88.0,10.5,18,30.5084745762712,0,77
59,93,63.4408602150538,91.0,9.3,23,38.9830508474576,0,91
59,93,63.4408602150538,91.0,11.0,23,38.9830508474576,0,62
59,93,63.4408602150538,97.0,10.9,23,38.9830508474576,1,49
59,94,62.7659574468085,84.0,10.6,22,37.2881355932203,0,72
59,94,62.7659574468085,94.0,9.9,15,25.4237288135593,0,49
59,95,62.1052631578947,86.0,8.3,20,33.8983050847458,0,62
59,95,62.1052631578947,93.0,11.2,28,47.4576271186441,0,6
59,96,61.4583333333333,74.0,11.0,15,25.4237288135593,0,75
59,97,60.8247422680412,81.0,11.8,13,22.0338983050847,0,2
59,97,60.8247422680412,84.0,8.8,21,35.5932203389831,0,42
59,98,60.2040816326531,89.0,9.7,15,25.4237288135593,0,17
59,99,59.5959595959596,92.0,9.7,21,35.5932203389831,0,94
59,100,59,77.0,10.3,14,23.728813559322,0,27
59,100,59,83.0,9.0,21,35.5932203389831,0,95
59,102,57.843137254902,79.0,9.6,25,42.3728813559322,0,54
59,103,57.2815533980583,79.0,11.4,22,37.2881355932203,0,1
59,105,56.1904761904762,74.0,9.6,21,35.5932203389831,0,44
59,105,56.1904761904762,81.0,9.7,23,38.9830508474576,0,59
59,105,56.1904761904762,83.0,9.5,21,35.5932203389831,0,17
59,105,56.1904761904762,84.0,8.4,19,32.2033898305085,0,59
59,105,56.1904761904762,85.0,9.4,16,27.1186440677966,0,84
59,107,55.1401869158878,79.0,9.0,16,27.1186440677966,0,83
59,109,54.1284403669725,79.0,7.6,18,30.5084745762712,0,93
59,109,54.1284403669725,79.0,9.4,17,28.8135593220339,0,94
59,109,54.1284403669725,82.0,10.6,27,45.7627118644068,0,36
59,109,54.1284403669725,85.0,7.6,19,32.2033898305085,0,59
59,110,53.6363636363636,84.0,9.3,17,28.8135593220339,0,2
59,113,52.212389380531,76.0,10.0,11,18.6440677966102,0,89
59,114,51.7543859649123,82.0,8.8,16,27.1186440677966,0,95
59,115,51.304347826087,78.0,7.3,15,25.4237288135593,0,93
59,116,50.8620689655172,79.0,7.6,16,27.1186440677966,0,35
59,118,50,64.0,8.9,15,25.4237288135593,0,42
59,121,48.7603305785124,79.0,9.4,23,38.9830508474576,0,94
59,121,48.7603305785124,87.0,9.7,21,35.5932203389831,0,84
59,122,48.3606557377049,77.0,7.8,23,38.9830508474576,0,68
59,122,48.3606557377049,80.0,9.7,16,27.1186440677966,0,6
59,123,47.9674796747968,78.0,8.5,18,30.5084745762712,0,78
59,126,46.8253968253968,79.0,8.2,27,45.7627118644068,0,91
59,133,44.3609022556391,80.0,8.2,25,42.3728813559322,0,59
59,134,44.0298507462687,75.0,8.7,19,32.2033898305085,0,95
59,137,43.0656934306569,68.0,7.6,17,28.8135593220339,0,91
59,138,42.7536231884058,73.0,7.9,19,32.2033898305085,0,30
59,150,39.3333333333333,78.0,8.3,22,37.2881355932203,0,95
59,155,38.0645161290323,65.0,7.0,17,28.8135593220339,0,93
59,299,19.7324414715719,39.0,5.4,22,37.2881355932203,0,976
60,60,100,100.0,12.2,32,53.3333333333333,1,77
60,61,98.3606557377049,100.0,12.9,19,31.6666666666667,1,59
60,62,96.7741935483871,98.0,13.0,28,46.6666666666667,1,51
60,62,96.7741935483871,100.0,13.0,22,36.6666666666667,1,6
60,63,95.2380952380952,97.0,13.4,12,20,0,57
60,63,95.2380952380952,100.0,13.6,21,35,1,56
60,64,93.75,97.0,13.4,18,30,0,67
60,64,93.75,100.0,12.5,33,55,1,28
60,67,89.5522388059701,97.0,12.5,21,35,0,57
60,67,89.5522388059701,100.0,13.0,21,35,1,27
60,68,88.2352941176471,99.0,11.7,16,26.6666666666667,1,44
60,69,86.9565217391304,99.0,11.0,24,40,0,57
60,69,86.9565217391304,100.0,12.6,29,48.3333333333333,1,62
60,69,86.9565217391304,100.0,12.7,27,45,0,72
60,70,85.7142857142857,100.0,12.4,25,41.6666666666667,1,94
60,71,84.5070422535211,97.0,11.8,21,35,0,50
60,72,83.3333333333333,94.0,11.9,21,35,1,52
60,73,82.1917808219178,97.0,12.4,29,48.3333333333333,0,73
60,75,80,88.0,11.0,21,35,0,67
60,75,80,95.0,10.2,28,46.6666666666667,0,57
60,75,80,95.0,11.6,23,38.3333333333333,0,30
60,75,80,97.0,11.2,23,38.3333333333333,0,67
60,76,78.9473684210526,93.0,11.6,19,31.6666666666667,0,90
60,76,78.9473684210526,97.0,10.7,15,25,0,18
60,76,78.9473684210526,97.0,11.1,17,28.3333333333333,1,80
60,76,78.9473684210526,100.0,11.1,26,43.3333333333333,1,59
60,77,77.9220779220779,94.0,10.9,22,36.6666666666667,0,72
60,78,76.9230769230769,88.0,11.2,21,35,0,57
60,78,76.9230769230769,90.0,10.8,22,36.6666666666667,0,67
60,78,76.9230769230769,91.0,10.7,22,36.6666666666667,1,35
60,78,76.9230769230769,95.0,10.6,21,35,0,17
60,78,76.9230769230769,97.0,12.4,22,36.6666666666667,1,49
60,79,75.9493670886076,86.0,11.1,19,31.6666666666667,0,3
